,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
2536,2536,Jáde láyé,left the earth,death,Death,1,"O kú ọjọ́ méjì tí Mohbad yóò [PET_BOUNDARY]Jáde láyé[PET_BOUNDARY] é, mo làlá burúkú kan - Baba Mohbad",https://www.bbc.com/yoruba/,1,always_euph
72,72,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"Ṣiṣe ẹlẹyamẹya si awọn obinrin nitori [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY] wọpọ lorilẹede India nibi ti ṣiṣe [PET_BOUNDARY] [PET_BOUNDARY]nkan oṣu[PET_BOUNDARY] [PET_BOUNDARY] ti jẹ nkan eewọ tipẹ, ti wọn si maa n ri awọn obinrin to n ṣe [PET_BOUNDARY] [PET_BOUNDARY]nkan oṣu[PET_BOUNDARY] [PET_BOUNDARY] gẹgẹ bi ẹni ti ko mọ.",bbc,1,always_euph
2171,2171,Iho,hole,vagina,Bodily Functions/Parts,1,Wo ohun tí o kò mọ̀ nípà ibi tó wà níta àti [PET_BOUNDARY]Iho[PET_BOUNDARY] ò tó wà nínú lọhùún lọhùún.,https://www.bbc.com/yoruba/agbaye-56470677?at_custom1=%5Bpost+type%5D&at_campaign=64&at_custom3=BBC+News+Yoruba&at_custom4=88AC2548-8A4A-11EB-A034-C92716F31EAE&at_custom2=facebook_page&at_medium=custom7&fbclid=IwAR2piw1BiAfC9I8yn4FTPxL7UJq0IhvA43B93mMDM052-D36nmKx3qbxlX8,1,always_euph
139,139,kòkòrò,insect,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]kòkòrò[PET_BOUNDARY] àrùn kòrónà lè wọ inú ara láti ẹnu, imú, àti ojú nígbàtí ẹni tí ẹni tí ó níi bá mí síta, se, wú'kọ́, tàbí sín sínú afẹ́fẹ́ tí ó wà ní àyíká rẹ tàbí sí ara àwọn ǹkan tí ó wà ní àyíká tí ò ń fi ọwọ́ kàn, tí o wá tún fi ọwọ́ náà kan ojú, imú, tàbí ẹnu rẹ. Ọ̀pọ̀lọpọ̀ ni yíò bẹ̀rẹ̀ síí ní ìmọ̀lára-àìsàn ní bíi ọjọ́ márùn ún lẹyìn tí wọn bá kóo, ṣùgbọn kòkòrò àrùn kòrónà lè wà nínú ara fún ọjó méjì sí mẹrìnlá kí àwọn àmì àìsàn tó fi ara hàn. Àwọn mìíràn, pàápàá jùlọ àwọn ọmọdé, lè ní kòkòrò àrùn yìí lára ṣùgbọn kí àwọn àmì àìsàn yìí má fi ara hàn. Nítorínáà àwọn kan lè ní kòkòrò afàìsàn kòrónà kí wọn má mọ̀, wọn a sì máa tàn án ká sí àwọn ẹlòmíràn. Kòkòrò àrùn kòrónà máa ń yára tàn kálẹ̀ nínú ilé àti ní àárín èrò ju ìta gbangba lọ.",,1,sometimes_euph
2340,2340,ìbálòpọ̀,relate with,sex,Sexual Activity,0,Mi o mo pe [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] kan wa laarin awon ile iwe naa,Iyanu,1,sometimes_euph
618,618,pa ipò dá,changed position,death,Death,1,"Alaaji Yẹkini Oyedele tawọn eeyan mọ si Baba Lẹgba ti PET_BOUNDARY] papoda [PET_BOUNDARY]laaarọ oni, Mọnde, ọjọ keje, oṣu kẹsan-an, ọdun 2020.",https://alaroye.org/baba-legbaa-onitiata-ti-ku-o/,1,sometimes_euph
2246,2246,Ajosepo,relate with,sex,Sexual Activity,0,IBEERE MI FUN EGBE OKOLADEORI LAROYI NI WIPE EMELO LODARA LATIMA NI [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] LARIN OSE KAN FUN TOKOTIYAWO,facebook.com,1,sometimes_euph
20,20,Àlejò,guest,menstruation,Bodily Functions/Parts,0,"Wọn ni inu awọn dun, ti awọn si ti n foju sọna lati gba [PET_BOUNDARY]Àlejò[PET_BOUNDARY] o olori tuntun naa nitori ọba to dara ni Oluwo, ọkọ rẹ jẹ si awọn.",bbc,1,sometimes_euph
189,189,iho,hole,vagina,Bodily Functions/Parts,0,"rẹ, ki iwọ ki o má si kọ̀ ofin iya rẹ silẹ: 9 Nitoripe awọn ni yio ṣe ade ẹwà fun ori rẹ, ati ọṣọ́ yi ọrùn rẹ ka. 10 Ọmọ mi, bi awọn ẹlẹṣẹ̀ ba tàn ọ, iwọ má ṣe gbà. 11 Bi nwọn wipe, Wá pẹlu wa, jẹ ki a ba fun ẹ̀jẹ, jẹ ki a lugọ ni ikọkọ de alaiṣẹ̀ lainidi. 12 Jẹ ki a gbe wọn mì lãye bi isà-okú; ati awọn ẹni-didur [PET_BOUNDARY]iho[PET_BOUNDARY] nṣin bi awọn ti nlọ sinu iho : 13 Awa o ri onirũru ọrọ̀ iyebiye, awa o fi ikogun kún ile wa: 14 Dà ipin rẹ pọ̀ mọ arin wa; jẹ ki gbogbo wa ki a jọ ni àpo kan: 15 Ọmọ mi, máṣe rìn li ọ̀na pẹlu wọn: fà ẹsẹ rẹ sẹhin kuro ni ipa-ọ̀na wọn. 16 Nitori ti ẹsẹ wọn sure si ibi, nwọn si yara lati ta ẹ̀jẹ silẹ. 17 Nitõtọ, lasan li a nà àwọn silẹ li oju ẹiyẹkẹiyẹ. 18 Awọn wọnyi si ba fun ẹ̀jẹ",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
714,714,sun nínú olúwa,have slept in the lord,death,Death,1,Maa [PET_BOUNDARY]sun nínú olúwa[PET_BOUNDARY] iya rere.,facebook,1,always_euph
113,113,Abẹ́rẹ́,needle,penis,Bodily Functions/Parts,0,"Gbogbo wọn si lo gbọdọ fi iwe ẹri han pe wọn ti gba [PET_BOUNDARY]Abẹ́rẹ́[PET_BOUNDARY] naa tabi se ayẹwo pe awọn ko ni arun Covid-19, ki wọn to le wọnu ọọfisi ijọba.",https://www.bbc.com/yoruba/afrika-60112180,1,sometimes_euph
1183,1183,ajosepo,mutual dealings,sex,Sexual Activity,1,Awon mejeji ma n l [PET_BOUNDARY]ajosepo[PET_BOUNDARY] ni gbogbo igba,,1,sometimes_euph
1296,1296,ere,play,sex,Sexual Activity,1,Odunlade Adekola me [PET_BOUNDARY]ere[PET_BOUNDARY] se gan ni. Mo nife lati ma wo awon fiimu e.,,1,sometimes_euph
557,557,dé rùpẹ́,become dust,death,Death,0,"Kẹta akoko fertilize awọn nkan ti o wa [PET_BOUNDARY]ni erupe[PET_BOUNDARY] ile ojutu, ati awọn iwọn lilo ti irawọ owurọ-potasiomu ajile le ti wa ni pọ si ati ki o kan si meji idaji igba.",http://www.vegetable-gardens.biz/yo/,1,sometimes_euph
143,143,nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,"Kato o wi, ka to o fọ, kokoro aifojuri wọ inu n[PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] rẹ, ni irora ba bẹrẹ ninu agọ ara rẹ, eyi to mu ko sare lọ sileewosan kan nilu Bangkok.",,1,always_euph
1025,1025,mọ́,to know,sex,Sexual Activity,0,[PET_BOUNDARY]mọ́[PET_BOUNDARY] mo ogbeni naa. O ma n ko wa ni St. James,,1,sometimes_euph
984,984,bá sùn,sleep with,sex,Sexual Activity,1,"Odunlade Adekola yarí, ó ní kí àwọn òṣèrébìnrin tí òun [PET_BOUNDARY][PET_BOUNDARY] bá[PET_BOUNDARY] sùn [PET_BOUNDARY] n yọjú síta",https://www.bbc.com/yoruba/afrika-58507971,1,sometimes_euph
2347,2347,Dun,sweet,sex,Sexual Activity,1,Eleyi ma n [PET_BOUNDARY]Dun[PET_BOUNDARY] gan an ni,facebook.com,1,sometimes_euph
2052,2052,Oju abe,the eye beneath,vagina,Bodily Functions/Parts,1,"Ejo, ti obinrin ba Fi spirit ati aso nu [PET_BOUNDARY]Oju abe[PET_BOUNDARY] e, ni alale,",facebook.com,1,sometimes_euph
565,565,Fun ni to si gba,Give and take,death,Death,1,Olorun ni fi [PET_BOUNDARY]Fun ni to si gba[PET_BOUNDARY] pada,a pragmatic analysis of selected yoruba euphemisms,1,always_euph
403,403,kinni,something,penis,Bodily Functions/Parts,0,Ponran 🥒Mi Ma Ti Naro Bayi [PET_BOUNDARY]kinni[PET_BOUNDARY] ni Ki Nse?🤷,,1,sometimes_euph
765,765,dágbéré fún ayé,bid the world good bye,death,Death,1,"Arẹmọ Phillip to jẹ ọkọ Ọbabinrin Elizabeth to ti wa lori aisan ti [PET_BOUNDARY]dagbere faye[PET_BOUNDARY] lẹni ọdun mọkandilọgọrun, gẹgẹ bi aafin Buckingham ṣe kede. Aafin Buckingham sọ pe: ""Pẹlu ọkan ibanujẹ ni Ọbabinrin fi kede iku ọkọ rẹ, Ọlọlajulọ Phillip to jẹ Duke ti Edinburgh.",https://www.bbc.com/yoruba/afrika-56686385,1,always_euph
328,328,abẹ,beneath,vagina,Bodily Functions/Parts,1,"O le han ninu perineum, lori ita [PET_BOUNDARY]abẹ[PET_BOUNDARY] e ti ita. Ifihan ti awọn roro ti wa ni iwaju nipasẹ pupa ati itching. A ọsẹ nigbamii awọn vesicles burst. Ni ipo wọn nibẹ ni awọn abẹrẹ ti o maa n farasin ati ni awọn ọsẹ meji lati ọdọ wọn ko si tun wa kakiri; sisun ati didching, irora ni agbegbe awọn apọn; tingling nigba ti urinating; ilosoke ninu awọn eegun inu-ara ti inguinal; iwọn otutu ti o pọ, irora iṣan, malaise gbogbogbo",https://yo.inditics.com/orile-obinrin-ni-abe-obirin/,1,sometimes_euph
1298,1298,ere,play,sex,Sexual Activity,1,"O Nse Mi Bi Ki Bo Bra Obinrin Kan Ninu Group Yi,Ki Ma Fi Oyan E S [PET_BOUNDARY]ere[PET_BOUNDARY] ,Ki Wa Ye Pata E Si Egbe Kan,Ki Ma Finger 👉👉 Obo 👌 E",https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
817,817,teri gba aso,bury the head in a cloth,death,Death,1,Àgbà ọ̀jẹ̀ òṣèré Kayode Odumosu tí a mọ̀ sí Pa Kasumu ti [PET_BOUNDARY]tẹ́rí gba'sọ[PET_BOUNDARY] .,https://www.facebook.com/story.php?story_fbid=2937331886323499&id=1296222730434431&p=0&paipv=0&eav=AfZ8vH9_bOIjCd6D3ZVD1f5BvS9cUSWZJKJolmbMw3ZGRJisUsd3FlWXrQ-QaQJt30o&_rdr,1,always_euph
562,562,dé rùpẹ́,become dust,death,Death,0,"Mo ni igbagbo wipe omo mi ati awon ore re ti o ti fi ipa ba lo po yio ni ilera okan laipe jojo Ohun ti o je ibanuje okan fun mi ni wipe ti a ba tile yanju re nisisiyi, ogunlogo oniruru odaran ati alaarun opolo bii tire si po yanturu lori [PET_BOUNDARY]erupe[PET_BOUNDARY] !.",http://www.nairaland.com/48547/speak-yoruba-talk-it-here/3,1,sometimes_euph
383,383,kinni,something,penis,Bodily Functions/Parts,1,Se ni [PET_BOUNDARY]kinni[PET_BOUNDARY] okunrin yen naa nigba ti o n wo oyan Bisi nigba ti o n sare,,1,sometimes_euph
370,370,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Gbenga, agunbaniro to fo loju n pariwo fun iranlowo, milionu mewaa naira lo nilo fun is [PET_BOUNDARY]abẹ[PET_BOUNDARY] abe",http://www.alaroyeonline.com/searchi.php,1,sometimes_euph
1708,1708,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Ọmọ bibi ijọba ibilẹ Guma, nipinlẹ Nassarawa, ni wọn, ṣugbọn agbegbe ijọba ibilẹ Awe, lawọn atawọn obi wọn n gbe lati kekere, iṣẹ oko ni wọn si n ṣe. Ọdun 2013 niṣẹlẹ aburu kan ṣẹlẹ, nigba tawọn Fulani darandaran ṣakọlu sawọn eeyan agbegbe naa ninu oko wọn, wọn pa ọpọ eeyan, awọn obi Taye-Kẹyin yii si wa lara awọn to doloogbe, koda ori lo ko awọn ibeji naa yọ tori awọn ẹgbọn wọn naa wa lara awọn to ku p [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] n ba dọmọ orukan latigba naa.",http://www.tmcng.net/content/khutbah-jumah-14021434yoruba,1,always_euph
1238,1238,je,eat,sex,Sexual Activity,0,"mo fe [PET_BOUNDARY]je[PET_BOUNDARY] un, ebi pa mi",,1,sometimes_euph
441,441,gbe ayán mí,swallow cockroach,be pregnant,Physical/Mental Attributes,1,o da bi o ti [PET_BOUNDARY]gbayan[PET_BOUNDARY] mi,,1,sometimes_euph
1273,1273,la,lick,sex,Sexual Activity,1,Iwo Obinrin Se Okunrin Ti [PET_BOUNDARY]la[PET_BOUNDARY] 👅 Obo 👌 E Ri?🤷Abi O Nwa Okunrin Ti O Ma Ba E La 👅,,1,sometimes_euph
1307,1307,ere,play,sex,Sexual Activity,1,EJO TALO MA GBEMI JADE LOJO FEBRUARY 14 KOJE KIN GBO ENI TOBA [PET_BOUNDARY]ere[PET_BOUNDARY] ERE SE DADA NIO...EJE KIN RI OWO YIN,https://www.facebook.com/search/top?q=sere%20ife,1,sometimes_euph
495,495,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Koda, ọkọ ileesẹ kan to n se omi inu ọra ati onike lo wa ja ọpọlọpọ omi onike sinu sọọbu naa, t [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] ji yoo maa ta.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,1,sometimes_euph
1979,1979,pa,kill,sex,Sexual Activity,0,"Ti ẹ o ba gbagbe, ni ọjọ karun osu kẹrin ọdun 2018 ni awọn adigunjale kan ya wọ ilu Offa ni ipinlẹ Kwara ti wọn si fọ awọn banki ilu naa, wọn [PET_BOUNDARY]pa[PET_BOUNDARY] tun pa eeyan mẹtalelọgbọn.",https://www.bbc.com/yoruba/articles/cx8v2y75jpyo,1,sometimes_euph
1191,1191,ajosepo,mutual dealings,sex,Sexual Activity,1,Isele biba ara wa ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] yii bere logan ti oko mi lo irin ajo kan lati ibi ise re.,http://yorubaponbele.blogspot.cz/2012/11/kayefi-nla-bawo-ni-mo-se-le-dawo.html,1,sometimes_euph
2355,2355,Dun,sweet,sex,Sexual Activity,1,"Oko wun mi do, ta lo le do mi dada to ma [PET_BOUNDARY]Dun[PET_BOUNDARY] n gan",facebook.com,1,sometimes_euph
12,12,Àlejò,guest,menstruation,Bodily Functions/Parts,0,"Ìjọba àpapọ̀ ní ká ṣọ́ra fún ìpéjọ èrò àt [PET_BOUNDARY]Àlejò[PET_BOUNDARY] jò láti Amẹrika, UK, India, Rusia ati France",bbc,1,sometimes_euph
1766,1766,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Lẹyin ayẹwo, [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] o, wọn ri i pe igbo (marijuana) ni wọn di sinu lailọọnu naa.",Ọkunrin to wa latimọle ni Mariam n fi kula gbe igbo lọ fun tọwọ ...,1,sometimes_euph
1321,1321,ere,play,sex,Sexual Activity,0,"Ebi Williams ko lo si West Palm Beach ni Florida lati Compton nigba to je omo odun mesan ko le ba le lo si akademi tenis ti Rick Macci, to fu ni eko [PET_BOUNDARY]ere[PET_BOUNDARY] e -idarayan yioku.",http://yo.wikipedia.org/wiki/Serena Williams,1,sometimes_euph
2395,2395,Ere,play,sex,Sexual Activity,1,Daruko iru [PET_BOUNDARY]Ere[PET_BOUNDARY] ti okunrin le ba e se ki obo e maa gbe fukefuke l'abe pata,facebook.com,1,sometimes_euph
1243,1243,je,eat,sex,Sexual Activity,0,"Awọn eroja kokoro miran ti awọn eniyan ma n [PET_BOUNDARY]je[PET_BOUNDARY] ni alangba, alantakun, akekee, labalaba ati bẹẹ bẹẹ lọ.",https://www.bbc.com/yoruba/agbaye-45867436,1,sometimes_euph
683,683,re ibi àgbà ń rè,where the elders go,death,Death,1,"Nígbà tí ó bá jáde láyé, tí ó bá sì [PET_BOUNDARY]re ibi àgbà rè[PET_BOUNDARY] , n óo fi ọ̀kan ninu àwọn ọmọ rẹ̀ jọba, n óo sì jẹ́ kí ìjọba rẹ̀ lágbára.",samuẹli keji 7:12 bm - Bible.com,1,always_euph
1616,1616,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,Social,1,"Awon ole [PET_BOUNDARY]alo kolohun kigbe[PET_BOUNDARY] da gbajugbaja akorin esin Islam Alh. Muhmeen Damilola Esin_ogbamilaye lona ti won si gba gbogbo owo, ero ibanisoro won ati awon nkan miran sugbon ti won ko se won ni janba ara.",Fb: Ayinla O. J Ariya,1,always_euph
945,945,jẹ́ Ọlọ́run nípè,yield to God's call,death,Death,1,"Gbajú gbajà akọrin olóhùn iyọ̀, Olanrewaju Fasasi ti a mọ si,Sound S [PET_BOUNDARY]jẹ́ Ọlọ́run nípè[PET_BOUNDARY] run nípè, ó kú ní ọmọ odún mẹ́rìnlélógójì (44).",https://yoruba.von.gov.ng/2021/07/11/gbaju-gbaja-akorin-sound-sultan-je-olorun-nipe-o-ku-ni-omo-odun-merinlelogoji/,1,always_euph
2383,2383,Igbadun,enjoyment,sex,Sexual Activity,0,Ẹ yee wipe [PET_BOUNDARY]Igbadun[PET_BOUNDARY] wa lọrun',https://www.bbc.com/yoruba/afrika-43308133,1,sometimes_euph
719,719,Bu ile je,eat the dust,death,Death,1,"Akoko ti aba so wipe okunrin naa [PET_BOUNDARY]Bu ile je[PET_BOUNDARY] ale ni iru okunrin be ti ku tabi o se alaisi, a de tun le le ri iru eni be bi eni ti ori re kope , tabi oni skan-skan lori, sugbon instead ta fi ma pe e ni were ale ni ewo okunrin ti bu ile je..bi iye se lo niyen",,1,sometimes_euph
261,261,ilé ọmọ obìnrin,the house of the woman,womb,Bodily Functions/Parts,1,"Awọn ileeṣẹ iroyin abẹle sọ pe Dokita Kairo Kimende, to jẹ adari agba fun ile iwosan Marauga Level four hospital ni agbegbe Muranga ti wọn ti ṣe iṣẹ abẹ naa, lọjọbọ sọ pe, wọn ba ọbẹ iṣẹ abẹ naa ninu ikun [PET_BOUNDARY]arabinrin[PET_BOUNDARY] ọhun, nibi to fara pamọ si laarin [PET_BOUNDARY] ile ọmọ [PET_BOUNDARY] rẹ ati ifun rẹ.",https://www.bbc.com/yoruba/articles/c10eg6m33qdo,1,always_euph
979,979,bá sùn,sleep with,sex,Sexual Activity,1,"Iroyin naa sọ pe ilana fẹyin lelẹ ki n [PET_BOUNDARY]ba[PET_BOUNDARY] ọ [PET_BOUNDARY] sun [PET_BOUNDARY], ko o ṣe ninu ere mi ni Adekola n lo.",https://www.bbc.com/yoruba/afrika-58507971,1,sometimes_euph
448,448,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,0,"E ku idele Ehin baba/iyawo a ya Olorun a basiri o Baba/iya a fohun rere paroko Baba/iya a moore Oo, E se o, Omo rere a gbeyin awa naa, Oku Ofo E pele o, E ku amumora naa E ku [PET_BOUNDARY]fẹ́ra kù[PET_BOUNDARY] a ku E ku ajalu E ku iroju E ku Ofo Olorun yoo fi mo bayii Olorun yoo ti ilekun ibanuje Olorun o ni je a riru e mo Ojo a jinna sira won Emi a jinna semi o E se o, A o ni firu eyi san an funra wa o. Eni maa ku a dagba Eni To N Sile E ku inawo ile yii Emi a lo o OLuwa ko ni se ni akota Tire tomo ni o lo ile yii Ile a tura o E o ko eyi to ju eyi lo o Ase o, iru",http://www.postmytopic.com/IKINI-Awon-Yoruba-maa-n-se-ogo-pupo-ninu-eko-ikini-gege-bi-ara-topic-530255780355425,1,sometimes_euph
611,611,pa ipò dá,changed position,death,Death,1,"Iroyin to tẹ akọroyin wa lọwọ lati aafin Asẹyin fidi ẹ mulẹ pe lọsan-an ọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022. Ọba nla yii, to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dara pọ mọ awọn baba nla ẹ. [PET_BOUNDARY]ipapoda[PET_BOUNDARY] ori ade yii lẹlẹẹkeje ọba ti yoo waja laarin oṣu mẹjọ sasiko yii nipinlẹ Ọyọ.",https://alaroye.org/erin-wo-aseyin-ilu-iseyin-waja/,1,sometimes_euph
2375,2375,Igbadun,enjoyment,sex,Sexual Activity,0,"Awọn ọkọ ati iyawo ara ilẹ Austria naa pinu lati lọ jẹ [PET_BOUNDARY]Igbadun[PET_BOUNDARY] lẹyin eto igbeyawo wọn ninu ile onilẹ kan ti wọn gba lẹyin eyi si ni ojo lile wọ gbogbo aarin gbungbun Greece lọ, onile naa, Thanasis Samaras sọ bẹẹ.",https://www.bbc.com/yoruba/articles/cyx7gxg6er1o,1,sometimes_euph
40,40,Àlejò,guest,menstruation,Bodily Functions/Parts,0,"Ohun ti [PET_BOUNDARY]Àlejò[PET_BOUNDARY] obinrin naa si n bọ wa se nilu Iwo ni lati di aya oriade ilu naa, tii se Oluwo tilu Iwo, Ọba Abdulrasheed Adewale Akanbi, Telu Kinni.",bbc,1,sometimes_euph
405,405,kinni,something,penis,Bodily Functions/Parts,0,[PET_BOUNDARY]kinni[PET_BOUNDARY] nkan to ra fun e,,1,sometimes_euph
2315,2315,La,lick/suck,sex,Sexual Activity,1,[PET_BOUNDARY]La[PET_BOUNDARY] omu mi ko si fun mi loko e,facebook.com,1,sometimes_euph
2024,2024,Alejo,visitor,menstruation,bodily function,0,"Ni nnkan bii aago mejila ku iṣẹju diẹ ni oludije funpo aarẹ lorukọ ẹgbẹ PDP, Alaaji Atiku Abubakar, ati igbakeji rẹ, Ifeanyi Okowa, awọn igbimọ amuṣẹṣe ẹgbẹ naa atawọn lookọlookọ ẹgbẹ ọhun mi-in balẹ sile ijọba ipinlẹ Ọyọ to wa ni Agodi, niluu Ibadan, nibi ti Gomina Ṣeyi Makinde ti gba [PET_BOUNDARY]Alejo[PET_BOUNDARY] lalejo.",alaroye.org,1,sometimes_euph
1825,1825,fi aake ko ori,entangle the head with an axe,Euphemism used for one who has refused apologies,Social,1,"Lori oro owo tuntun : ile ejo tun ti sun igbejo siwaju di on 22 ,,,,sugbon sibe , emefiele [PET_BOUNDARY]fi ake kori[PET_BOUNDARY] nio",https://www.facebook.com/search/top/?q=fi%20ake%20kori,1,always_euph
2172,2172,Iho,hole,vagina,Bodily Functions/Parts,1,Oju ara ni eyi to wa ni inu ara ninu lọhun [PET_BOUNDARY]Iho[PET_BOUNDARY] ho to so ile ọmọ pọ mọ ita gbangba.,https://www.bbc.com/yoruba/agbaye-56470677?at_custom1=%5Bpost+type%5D&at_campaign=64&at_custom3=BBC+News+Yoruba&at_custom4=88AC2548-8A4A-11EB-A034-C92716F31EAE&at_custom2=facebook_page&at_medium=custom7&fbclid=IwAR2piw1BiAfC9I8yn4FTPxL7UJq0IhvA43B93mMDM052-D36nmKx3qbxlX8,1,always_euph
2229,2229,Ajosepo,relate with,sex,Sexual Activity,1,ASIRI AKOYA ORUKA AMUDO TAFIN BA OBINRIN TO GBA OWO LOWO OKUNRIN TABI LU OKUNRIN NI JIBITI TAFIN BA NI [PET_BOUNDARY]Ajosepo[PET_BOUNDARY],facebook.com,1,sometimes_euph
1649,1649,alafowora,one whose hands makes things disappear (thief),a thief,Social,1,Nwon dagba ninu [PET_BOUNDARY]afowora[PET_BOUNDARY] won mi owo ilu lenu (won n ji million naira).,https://alaroye.org/ile-ejo-ti-pa%e1%b9%a3e-ki-won-ju-ahmed-idris-olu%e1%b9%a3iro-owo-agba-tele-satimole/,1,always_euph
1738,1738,olori nla,big head,insult or endearment,Social,1,gbenu dake [PET_BOUNDARY]olori nla[PET_BOUNDARY],,1,sometimes_euph
391,391,kinni,something,penis,Bodily Functions/Parts,1,"Enikan loun lo sori oke, wo wani kan da owo, owa ranti nnkan ti moso, lo ba ya mu owo moto e si a [PET_BOUNDARY]kinni[PET_BOUNDARY] nni e, ko da gbogbo e tan",a pragmatic analysis of selected yoruba euphemisms,1,sometimes_euph
689,689,re ile,goes home,death,Death,1,"Ti won ba n saduura pe ki Olorun ma je keeyan rogun o [PET_BOUNDARY]rele[PET_BOUNDARY] ko dele,",http://www.alaroyeonline.com/page.html,1,sometimes_euph
1628,1628,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,Social,1,"Alaga awọn adari ẹsọ Amọtẹkun lẹkun Guusu Iwọ-Oorun ọhun ni eeyan to le lọọọdunrun lawọn doola ẹmi wọn lọwọ awọn ajinigbe laarin asiko ti awọn fi ṣeto naa lọdun to kọja, ti awọn si tun ri ọkọ bii ọgọrin gba pada lọwọ awọn ole [PET_BOUNDARY]alọ-kolohun-kigbe[PET_BOUNDARY].",https://alaroye.org/won-ti-mu-akpan-atore-e-ti-won-n-ji-waya-ina-tu-lekoo/,1,always_euph
1251,1251,la,lick,sex,Sexual Activity,1,"Eyin obinrin, se dandan ni l [PET_BOUNDARY]la[PET_BOUNDARY] a ni? 😃😃",,1,sometimes_euph
1118,1118,do,punch or touch,sex,Sexual Activity,0,"Ọ̀RỌ-ÌMỌ ọ̀rọ Oluwa fun Israeli, li Oluwa wi, ẹni ti o nnà awọn ọrun, ti o si fi ipilẹ aiye sọlẹ, ti o si mọ ẹmi enia ti mbẹ ni inu rẹ̀. 2 Kiye si i, emi o sọ Jerusalemu di ago iwarìri si gbogbo enia yika, nig [PET_BOUNDARY]do[PET_BOUNDARY] ti nwọn o do tì Juda ati Jerusalemu. 3 Li ọjọ na li emi o sọ Jerusalemu di ẹrù okuta fun gbogbo enia: gbogbo awọn ti o ba si fi dẹrù pa ara wọn li a o ke si wẹwẹ, bi gbogbo awọn orilẹ-ède aiye tilẹ ko ara wọn jọ si i. 4 Li ọjọ na, ni Oluwa wi, li emi o fi itagìri lù gbogbo ẹṣin, ati fi wère lu ẹniti ngùn u; emi o si ṣi oju mi si ile Juda, emi o si bu ifọju lù gbogbo ẹṣin ti enia na",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
2459,2459,Arákùnrin,your brother/a man,penis,Bodily Functions/Parts,0,"[PET_BOUNDARY]Arákùnrin[PET_BOUNDARY] òmùwẹ̀ kó s'ọ́wọ́ ẹja Sháàki, ikú ló padà já sí",https://www.bbc.com/yoruba/agbaye-55047379,1,sometimes_euph
