,Unnamed: 0,PET,literal translation,euphemistic meanings,category,label,text,source,contains_boundary_tokens,euph_status
1014,1014,fọ́,break,sex,Sexual Activity,0,Gbogbo eyin ti [PET_BOUNDARY]fọ́[PET_BOUNDARY],,1,sometimes_euph
1599,1599,alonilowogba,those who twists people's hands in getting their things,a thief,Social,1,"""Iṣura Island"" Vladimir Vorobiev. Rosia film aṣamubadọgba ti awọn aramada R. L. Stivensona - a lo ri aso film itan ti igba ayelujara ajalelokun, olè a [PET_BOUNDARY]alonilowogba[PET_BOUNDARY] ilọwọgba ti o yato lori ọrọ Captain Flint. Akọkọ ipa ni awọn ìrìn film, dun nipa Oleg Borisov ati Fedor Stukov.",https://yo.birmiss.com/ti-o-dara-ju-jara-nipa-buruku-ati-awon-alonilowogba-akojo/,1,always_euph
2566,2566,Papoda,changed position,death,Death,1,Awọn adari ayọ to [PET_BOUNDARY]Papoda[PET_BOUNDARY] naa ni Ibikunle Abiodun ati Rafiu Kazeem Opeyemi lati ijọba ibilẹ Akinyele ati Ona-Ara.,https://www.bbc.com/yoruba/,1,always_euph
1245,1245,je,eat,sex,Sexual Activity,0,"Awọn eroja kokoro miran ti awọn eniyan ma n [PET_BOUNDARY]je[PET_BOUNDARY] ni alangba, alantakun, akekee, labalaba ati bẹẹ bẹẹ lọ",,1,sometimes_euph
2340,2340,ìbálòpọ̀,relate with,sex,Sexual Activity,0,Mi o mo pe [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] kan wa laarin awon ile iwe naa,Iyanu,1,sometimes_euph
2398,2398,Ere,play,sex,Sexual Activity,1,Awon obirin lati age 36 lor si 50 tabi 60 nife si okurin ti [PET_BOUNDARY]Ere[PET_BOUNDARY] ba mo ere e se daada.,facebook.com,1,sometimes_euph
79,79,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,"[PET_BOUNDARY][PET_BOUNDARY]nkan osu[PET_BOUNDARY][PET_BOUNDARY] obinrin ,ton se segesege,dudu tabi airi oyun se,. E bami wa ewe koropo tabi odu aja, E gbo pelu omi to mo,ki e gbe si ita di ojo keji ,ki obinrin naa o mu ni idaji, Yoo bara mu ,fun ibeere whatsapp 08143672898",facebook,1,always_euph
2261,2261,Ajosepo,relate with,sex,Sexual Activity,0,"Lori ọrọ Brexit, Buhari ni anfaani nla ni eleyi jẹ fun awọn mejeji lati tun tẹsiwaju ninu [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] o wọn.",https://www.bbc.com/yoruba/afrika-45330851,1,sometimes_euph
1939,1939,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,[PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] . Ojo Boja Je! Oga Jona Oseyi.,facebook.com,1,sometimes_euph
1475,1475,Animashaaun,a charitable person,prostitute,Sexual Activity,0,[PET_BOUNDARY]Animashaun[PET_BOUNDARY] ni baba olowo yen,urlhttp://www.olayemioniroyin.com/search?updated-min=2013-01-01T00:00:00%2B01:00&updated-max=2014-01-01T00:00:00%2B01:00&max-results=50,1,sometimes_euph
1631,1631,gbewiri,one who steals without being caught,a thief,Social,1,"Awọn ero ọkọ kan ti wọn ja lole nitosi ọja iṣu TIV Yam Market, nitosi marosẹ Eko si Badagry, ni wọn kegbajare sawọn ọlọpaa to n kọja lọ ninu mọto wọn, lawọn yẹn ba ṣẹri pada lati tọpasẹ wọn, wọn si ri wọn lọọọkan ti wọn tun n ṣiṣẹẹbi wọn nidii ọkọ mi-in lasiko sun-kẹrẹ fa-kẹrẹ to ṣẹlẹ lọna naa. Wọn ni b [PET_BOUNDARY]gbewiri[PET_BOUNDARY] ewiri mejeeji yii ṣe ri awọn agbofinro ni wọn ya danu, wọn fẹẹ sa lọ, ṣugbọn ọwọ tẹ wọn.",https://alaroye.org/nibi-ti-kelechukwu-atore-e-ti-fee-lu-moto-ti-won-ji-gbe-ta-ni-gbanjo-lowo-ti-te-won-lekoo/,1,always_euph
1192,1192,ajosepo,mutual dealings,sex,Sexual Activity,1,"Koko idanileko yi ni oro nipa itanran ti o nbe fun eni ti o ni [PET_BOUNDARY]ajosepo[PET_BOUNDARY] pelu eleto re ni osan Ramadan, oniwaasi se alaye re ni ekunrere o si tun menu ba awon idajo miran.",https://www.listennotes.com/podcasts/alaye-hadiisi-ti-o-so-nipa-itanran-eniti-o-iOhJ_G5EWSj/,1,sometimes_euph
415,415,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,"Ti kimoterapi tabi radiotherapy jẹ awọn ọna ti itọju, lẹhinna o le nilo awọn akoko lọpọlọpọ eyiti o le tumọ si iduro gigun ju pẹlu iṣẹ abẹ. Awọn obinrin yẹ ki o ṣe iwadii aarun [PET_BOUNDARY]igbaya[PET_BOUNDARY] aarun [PET_BOUNDARY] igbaya [PET_BOUNDARY], bi akàn [PET_BOUNDARY] igbaya [PET_BOUNDARY] jẹ oriṣi ti o wọpọ julọ ti akàn obinrin.,",https://www.mozocare.com/yo/it%E1%BB%8Dju/itoju-it%E1%BB%8Dju-%E1%BB%8Dgb%E1%BA%B9-igbaya,1,sometimes_euph
498,498,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,[PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY] Omo Arayele mú ijó jó bí wọ́n ṣe ṣí ilé àti ṣọ́ọ̀bù tí Pásítọ̀ kọ́ fun n'Ibadan,https://www.bbc.com/yoruba/articles/c1wj14p50xqo,1,sometimes_euph
2551,2551,Da gbere fun aye,bid the world good bye,death,Death,1,"Aaro ọjọ Jimọ ni wọ sare gbe lọ si ile iwosan kan ni ipinlẹ Ogun ti wọ si daa duro nibẹ, sugbọn ki ilẹ ọjọ naa to su, ọgbẹni Xiavier ti [PET_BOUNDARY]dagbere[PET_BOUNDARY] f'aye.",https://www.bbc.com/yoruba/,1,always_euph
1116,1116,do,punch or touch,sex,Sexual Activity,0,"Bi mo se fi bi sile, ti mo ni kin jade lo we, ni mo ri sisi olomi loyan, ni se lon be mi, Ha!, what is left ne [PET_BOUNDARY]do[PET_BOUNDARY] to do , ni o jade ni enu mi, ani mi o le fi ara gbaa moo, iwo fun mi ni omi omu ti o ti kan mu, owan wa bami ni oni ojo mondi, youuu mustt be madd ni mo pariwo si lori!.",http://www.nairaland.com/48547/speak-yoruba-talk-it-here/15,1,sometimes_euph
2101,2101,Nkan omo okunrin,the thing of a man,penis,Bodily Functions/Parts,1,O si lee dena ki ẹjẹ kun inu [PET_BOUNDARY]nkan ọmọkunrin[PET_BOUNDARY] naa eyi ti yoo fi dide.,https://www.bbc.com/yoruba/afrika-56520014,1,always_euph
529,529,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"Bakan naa ni obinrin le se isẹ abẹ lati fẹ [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] rẹ, ti nnkan ọkunrin yoo fi ri aaye wọle si lara.’",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
2431,2431,Ere,play,sex,Sexual Activity,0,"Olukọ ati ọga ile ẹkọ ti awọn akẹkọọ to gba ipo kinni naa ti wa sọ fun BBC Yoruba pe [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya Football naa jẹ ajeji si orilẹede yii, ilẹ Amẹrika si lo ti wa.",https://www.bbc.com/yoruba/articles/c040e2371zlo,1,sometimes_euph
1772,1772,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Iwadi ijọba ilẹ UK lo mu ki afẹfẹ fẹ si idi tọkọtaya naa, ti [PET_BOUNDARY]akara[PET_BOUNDARY] si [PET_BOUNDARY] tu sepo [PET_BOUNDARY] pe awọn eroja to n bo ara naa, ti wọn n ko wọle lati ilẹ adulawọ naa lo lee ba awọn ara jẹ, ti wọn si ti gbẹsẹ le ọpọ ọja ọhun to to ẹgbẹrun mẹta to wa ninu ile Ikpere.",https://www.bbc.com/yoruba/afrika-49983027,1,sometimes_euph
530,530,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,Ọ̀pọ̀ èèyàn ló máa ń fẹ́ wà ní mímọ toni toni láì sí òórùn kankan tó ń jád [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara àti gbogbo ara rẹ.,https://www.bbc.com/yoruba/afrika-58688934,1,sometimes_euph
416,416,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,Eyin obirin group ye moni ibere kan fun yin o ninu oyan mejeeji [PET_BOUNDARY]aya[PET_BOUNDARY] yin ( breast) ewo lo ma tobi ju be se ti otun ni abi ti osi ni ?,facebool,1,sometimes_euph
1156,1156,ìbálòpọ̀,relate with,sex,Sexual Activity,1,Ṣó ti ṣe ẹ́ rí bíi pé kó o ní [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] ọ̀ torí pé ẹnì kan tó o fẹ́ràn ń fẹ́ kẹ́ ẹ jọ ní ìbálòpọ̀?,https://www.jw.org/yo,1,sometimes_euph
2587,2587,Papoda,changed position,death,Death,1,"Falowo gori itẹ gẹgẹ rẹ lọdun 2019 lẹyin ti bab [PET_BOUNDARY]Papoda[PET_BOUNDARY] apoda, oun ni yoo si wa lori oye titi ti awọn afọbajẹ yoo fi yan ẹni ti oye kan.",https://www.bbc.com/yoruba/,1,always_euph
363,363,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Eyi ri bee nitori pe, ni Pataki julo, awon alejo wa n [PET_BOUNDARY]abẹ[PET_BOUNDARY] be idaabo bo jije ti Olorun je baba.",http://yorubadialet.blogspot.cz/2011/02/gbigba-awon-eniyan-sinu-ijo-pelu-ife.html,1,sometimes_euph
1469,1469,onishina,one who misses the road,prostitute,Sexual Activity,1,"sora fun okunrin yen, [PET_BOUNDARY]onishina[PET_BOUNDARY] a ni",,1,always_euph
977,977,jáde láyé,left the earth,death,Death,1,T a ni Họ́nọ́rébù t [PET_BOUNDARY]jáde láyé[PET_BOUNDARY] yé ni Jos lẹ́yìn ìpolongo APC?,https://www.bbc.com/yoruba/articles/czkd4g3m43jo,1,always_euph
1891,1891,se gaa,to bend,to defecate,Bodily Functions/Parts,1,Ibi ti won [PET_BOUNDARY]se gaa[PET_BOUNDARY] si yi ko dara rara,,1,always_euph
409,409,kinni,something,penis,Bodily Functions/Parts,0,[PET_BOUNDARY]kinni[PET_BOUNDARY] wọn n pè ni oṣupa déjé ní kíkún?,https://www.bbc.com/yoruba/media-46942776,1,sometimes_euph
1812,1812,Ru igi oyin,carried the honey tree,Euphemisms used for one who is in trouble,Social,1,"MTN, Glo àti Airtel [PET_BOUNDARY]rugi oyin[PET_BOUNDARY] nítorí orin ""Angeli mi""",https://www.bbc.com/yoruba/61142378,1,always_euph
1695,1695,ọmọ òrukàn,orphan,polite usage of orphan,Social,1,"Ajo ẹlẹyinju aanu ti Ọba Alayeluwa naa da silẹ, Hopes Alive Innitiatives (HAI)"" wa lati ri daju wipe gbo [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] ukan ati awọn to kudiẹ kaato fun lo bẹrẹ sini gbayegbadun, eyi lo mu ki ajọ naa maa lọ lati ipinlẹ de ipinlẹ ninu igbiyanju ati wa ojutu si iṣoro irufẹ awọn eeyan bẹẹ.""",https://www.bbc.com/yoruba/media-45164110,1,always_euph
429,429,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,"Ti eyikeyi ninu awọn ami ibẹrẹ wọnyi ba ti ri, lẹhinna a ayewo aarun [PET_BOUNDARY]igbaya[PET_BOUNDARY] yẹ ki o wa ni yarayara bi o ti ṣee.",https://www.mozocare.com/yo/it%E1%BB%8Dju/itoju-it%E1%BB%8Dju-%E1%BB%8Dgb%E1%BA%B9-igbaya,1,sometimes_euph
1561,1561,akúra,one whose body is dead,impotence,Physical/Mental Attributes,1,"Àwọn mìíràn jẹ́ [PET_BOUNDARY]akúra[PET_BOUNDARY] a nítorí bẹ́ẹ̀ ní a bí wọn, àwọn mìíràn ń bẹ tí ènìyàn sọ wọn di bẹ́ẹ̀; àwọn mìíràn kọ̀ láti gbé ìyàwó nítorí ìjọba ọ̀run. Ẹni tí ó bá lè gbà á kí ó gbà á.”",Dárámọ́lá àti Jéjẹ ́2005:68,1,always_euph
544,544,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"“Bi obinrin funra rẹ ba n fi ororo ra [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] a rẹ loore koore, nigba to ba ya, oju ara naa yoo la, ti nnkan ọkunrin yoo si raye wọle to ba ya. Koda, irora yẹn yoo maa dinku diẹ diẹ, ti yoo si bori aisan naa.",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
760,760,dágbéré fún ayé,bid the world good bye,death,Death,1,"Ori foonu ni wọn lọkunrin naa ti n sọrọ lọwọ laaarọ ọjọ Abamẹta, Satide, ọjọ kẹrinlelogun, oṣu Kejila, ọdun yii, ti maaluu ti wọn fẹẹ pa ni apapin ki wọn le ri ohun fi ṣọdun fi lọọ kan an nibi to duro si, niṣe lo gbe e wọnlẹ, to si ṣẹ eegun ẹyin rẹ, t’ọkunrin naa si ṣe bẹẹ [PET_BOUNDARY]dagbere faye[PET_BOUNDARY].",https://alaroye.org/maaluu-ti-won-fee-pa-fun-odun-keresi-kan-eni-to-ra-a-pa/,1,always_euph
2410,2410,Ere,play,sex,Sexual Activity,1,Awon [PET_BOUNDARY]Ere[PET_BOUNDARY] yin lo le ba obinrin se lori papa ti Ara re fi ma dide ki o to gbe oko si inu obo re,facebook.com,1,sometimes_euph
2499,2499,Wàjà,climb the roof,death,Death,1,"Ọjọ Abamẹta, ọjọ kẹtalelogun, oṣu Kẹrin, ni Alaafin Lamidi Olayiwola Adeyemi I [PET_BOUNDARY]Wàjà[PET_BOUNDARY] aja.",https://www.bbc.com/yoruba/,1,always_euph
515,515,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"Mo tiraka lati fa a jade, amọ o kọ, ko jade, ti ohun to n [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara mi ko si sisẹ bo se yẹ.",https://www.bbc.com/yoruba/afrika-60560752,1,sometimes_euph
2194,2194,Ibasepo,relate with,sex,Sexual Activity,0,"Sheikh ni pe: “Orile-ede Naijiria wa fun awọn Musulumi ati Kristẹni, fun di eleyi, agbodo pe [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] sepo laarin ẹsin meejeji fun itẹsiwaju orilede Naijira.”",https://www.bbc.com/yoruba/articles/c0j005yevdpo,1,sometimes_euph
1613,1613,alo kí olóhun ó kígbe.,someone who uses something so that the owner can cry out,a thief,Social,1,"Orukọ awọn firi-nidii-ọkẹ, [PET_BOUNDARY]alọ-kolohun-kigbe[PET_BOUNDARY] ẹda naa ni, Moses Adewale Abiọdun, Ṣeyi Oyenẹkan ati Mọnsuru Majẹkodunmi. Ninu alaye ti Alukoro ileeṣẹ ọlọpaa ipinlẹ Ogun, SP Abimbọla Oyeyẹmi, ṣe f’ALAROYE nipa iṣẹlẹ yii, o ni gbara ti wọn ti ji ọkọ ayọkẹlẹ naa, ti onimọto ọhun si ti lọọ fẹjọ sun lẹka ileeṣẹ ọlọpaa Oke-Itoku, lawọn ti fi i to gbogbo awọn agbofinro leti pe ki kaluku wọn bẹrẹ si i fimu finlẹ, ki wọn si maa ṣọ ọkọ ayọkẹlẹ to pe nọmba rẹ ni AAB 576 TF ọhun, iwakuwaa ṣaa n wa ohun to ba sọnu.",https://alaroye.org/awon-adigunjale-ri-so-safe-won-fibon-atokada-ti-won-ji-sile-lado-odo-won-ba-sa-lo/,1,always_euph
422,422,àyà or igbaya,chest,breast,Bodily Functions/Parts,1,"Awọn ifosiwewe eyiti o le pọ si awọn aye ti nini akàn [PET_BOUNDARY]igbaya[PET_BOUNDARY] pẹlu itan -akọọlẹ idile ti alakan [PET_BOUNDARY] igbaya [PET_BOUNDARY], awọn jiini ti o jogun, ọjọ -ori, ifihan si itankalẹ, ati isanraju. Awọn aami aisan ti oyan [PET_BOUNDARY] igbaya [PET_BOUNDARY] pẹlu iṣupọ ninu [PET_BOUNDARY] igbaya [PET_BOUNDARY], iyipada si awọ ara lori [PET_BOUNDARY] igbaya [PET_BOUNDARY], idasilẹ lati ori ọmu, iyipada irisi ori ọmu, ati odidi ni apa ọwọ.",https://www.mozocare.com/yo/it%E1%BB%8Dju/itoju-it%E1%BB%8Dju-%E1%BB%8Dgb%E1%BA%B9-igbaya,1,sometimes_euph
1656,1656,alafowora,one whose hands makes things disappear (thief),a thief,Social,1,"Wọn bi i pe ki lo fa ibinu ọran, o ni ko sohun meji ju pe gbogbo igba ti ọrọ bii ole, bii [PET_BOUNDARY]afọwọra[PET_BOUNDARY] ba ti waye ninu ile naa, oloogbe yii ki i naka ifura sẹni meji ju oun lọ, o loun ki i si i jale, o kan n ya oun lẹnu bo ṣe jẹ p’oun lo maa n dunrun mọ, to maa n fẹsun ole kan, eyi lo bi oun ninu toun fi pinnu pe patapata la a fọju, kuna kuna la a dẹte, oun aa gbẹmi Oluwatobi danu ni.",https://alaroye.org/lekan-ati-wasiu-yoo-gbale-kootu-fose-kan-simenti-ni-won-ji-lota/,1,always_euph
1266,1266,la,lick,sex,Sexual Activity,1,mo ma fi ahôn mi [PET_BOUNDARY]la[PET_BOUNDARY] abe e,,1,sometimes_euph
190,190,iho,hole,vagina,Bodily Functions/Parts,0,Saulu si lọ si ile rẹ̀; ṣugbọn Dafidi ati awọn ọmọkunrin rẹ̀ si goke lọ [PET_BOUNDARY]iho[PET_BOUNDARY] iho na.,http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1417,1417,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,Báwo lo ṣe lè jáwọ́ nínú wíwo ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] e?,https://www.jw.org/yo,1,sometimes_euph
1112,1112,do,punch or touch,sex,Sexual Activity,0,"São Gabriel je ibile ilu ni ipinle Rio Grande [PET_BOUNDARY]do[PET_BOUNDARY] Sul, Brazil.",http://yo.wikipedia.org/wiki/São Gabriel,1,sometimes_euph
2348,2348,Dun,sweet,sex,Sexual Activity,1,"Se ni oko le, o si [PET_BOUNDARY]Dun[PET_BOUNDARY] n",facebook.com,1,sometimes_euph
510,510,Ojù ara,the eye of the body of a woman,vagina,Bodily Functions/Parts,1,"Bi ọkunrin naa si fi tipa wọle, o le fa [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] a naa ya tabi ko se akoba nla fun iru obinrin bẹẹ.",https://www.bbc.com/yoruba/articles/czk1jgm5122o,1,sometimes_euph
47,47,nǹkan oṣù,thing of the month,menstruation,Bodily Functions/Parts,1,Awọn ọmọ Ile iwe girama kan ni Gurajat ti n fẹsun kan pe ileewe wọn mu awọn ni dandan lati bọ ara si ihoho ki wọn si fi awọtẹlẹ wọn han awọn olukọ obinrin lati fi aridaju han pe awọn o ṣe [PET_BOUNDARY][PET_BOUNDARY]nkan oṣu[PET_BOUNDARY][PET_BOUNDARY].,bbc,1,always_euph
373,373,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Nigba to fi di orundun 9k SK orisirisi awon orilejoba obairanderan, ti awon orilejoba Hausa akoko wa ninu won, ti san kakiri saffa [PET_BOUNDARY]abẹ[PET_BOUNDARY] abe -sahara lati awon agbegbe apaiwoorun de ibiarin Sudan.",http://yo.wikipedia.org/wiki/Áfríkà,1,sometimes_euph
2180,2180,Iho,hole,vagina,Bodily Functions/Parts,1,"Ọpọlọpọ aṣa lo n polongo pe ibale obinrin ṣe pataki ṣaaju igbeyawo, eyi si lo maa n mu ki awọn obinrin kan tun pada lọ tun awọ fẹlẹfẹlẹ to bo ẹnu [PET_BOUNDARY]Iho[PET_BOUNDARY] o oju ara wọn ṣe.",https://www.bbc.com/yoruba/afrika-50873930,1,always_euph
2199,2199,Ibasepo,relate with,sex,Sexual Activity,0,"Arkwright fi kun ọrọ rẹ pe, abẹwo ọmọọba Charles jẹ ọna kan lati jẹ ki [PET_BOUNDARY]Ibasepo[PET_BOUNDARY] ọ to wa laarin orilẹede Naijiria ati Ilẹ Gẹeṣi dan mọran sii.",bbc.com/yoruba,1,sometimes_euph
2232,2232,Ajosepo,relate with,sex,Sexual Activity,1,"Ao lo koro mustard yen pelu alubosa aayu kunna dada ao da sinu omi osan wewe na.. Ao ma mu tele inu laro kutuktu ati ni tia bati n [PET_BOUNDARY]Ajosepo[PET_BOUNDARY] po tan, oloyun kole lo agbo yioo.. Opari.. Odaju gidi.",facebook.com,1,sometimes_euph
673,673,erin wo,the elephant has fallen,death,Death,1,"[PET_BOUNDARY]erin wo[PET_BOUNDARY] , Akinwunmi Ishola dagbere f'aye. Ọjọgbọn Akinwunmi Ishola kọ awọn iwe bii O le ku, Ẹfunṣetan Aniwura ati bẹẹbẹẹlọ.",https://www.bbc.com/yoruba/afrika-43097315,1,sometimes_euph
2292,2292,Mu,drink,sex,Sexual Activity,1,"Wa sile mi, mo fe ki o [PET_BOUNDARY]Mu[PET_BOUNDARY] u omu mi",Iyanu,1,sometimes_euph
1394,1394,ìṣekúṣe,inappropriate actions,sex,Sexual Activity,1,Fífi ohun tó ń mú ọkàn fà sí [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ránṣẹ́ lórí Íńtánẹ́ẹ̀tì: Fífi àwọn ọ̀rọ̀ ìṣekúṣe ránṣẹ́ tàbí kéèyàn máa sọ̀rọ̀ ìṣekúṣe lórí Íńtánẹ́ẹ̀tì torí kó lè ru ìfẹ́ ìbálòpọ̀ sókè.,https://www.jw.org/yo,1,sometimes_euph
2358,2358,Igbadun,enjoyment,sex,Sexual Activity,0,"Ṣugbọn ileeṣẹ naa kọ si ori ayelujara rẹ pe Timbuktu jẹ ""ilu kan ninu ààlọ́, to jina, to si jẹ́ ilẹ ajeji nibi ti onikaluku ti le wa isinmi [PET_BOUNDARY]Igbadun[PET_BOUNDARY] badun fun ara rẹ.",https://www.bbc.com/yoruba/57237433,1,sometimes_euph
576,576,rin ìrìn àjò,has gone on a journey,death,Death,0,"Àwọn mìíràn ti fi irú ìròrí báyìí wé tí Taliban. Ní ọdún 2021, Taliban ti ilẹ̀ Afghanistan ti fi òfin de àwọn obìnrin pé wọn ò gbọdọ̀ [PET_BOUNDARY]rin ìrìn àjò[PET_BOUNDARY] [PET_BOUNDARY] ìrìn àjò [PET_BOUNDARY]  tó jù ibùsọ̀ 72 lọ.",https://yo.globalvoices.org/2023/01/11/1145/,1,sometimes_euph
1766,1766,Àkàrà tu sépo,bean cake scattered in hot palm oil,the secret has leaked,Social,1,"Lẹyin ayẹwo, [PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] o, wọn ri i pe igbo (marijuana) ni wọn di sinu lailọọnu naa.",Ọkunrin to wa latimọle ni Mariam n fi kula gbe igbo lọ fun tọwọ ...,1,sometimes_euph
488,488,iyá ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Awọn ọja ti wa ninu sọọbu itaja [PET_BOUNDARY]iyá ìbèjì[PET_BOUNDARY],https://www.bbc.com/yoruba/articles/c1wj14p50xqo,1,sometimes_euph
1988,1988,pa,kill,sex,Sexual Activity,0,"[PET_BOUNDARY]pa[PET_BOUNDARY] ul binu tan, o pa Fúlàní to fi maalu jẹ ọmọ rẹ",https://alaroye.org/,1,sometimes_euph
1507,1507,àgbà,elder,Elders of the Night,Spirituality,0,"Kayeefi to tun wa ninu iṣẹlẹ yii ni pe, ko ṣohunkohun to ṣe iya ti wọn n pe ni Iya-ajẹ ọhun bi ọrọ ina ọhun ti [PET_BOUNDARY]àgbà[PET_BOUNDARY] ára to, inu ile ajoku naa lo ṣi wa lati igba naa, ti ko kuro nibẹ. Korede ni nigba ti awọn beere lọwọ mama agba yii iru ẹṣẹ ti ọmọ bibi inu rẹ ṣẹ ẹ to fi dana sun oun atawọn ẹbi rẹ, o ni ohun to fi da awọn lohun ni pe wọn ki i foun lounjẹ gidi lati jẹ.",https://alaroye.org/nitori-ounje-iya-agba-yii-dana-sun-omo-iyawo-atawon-omoomo-re-mole-laponmu/,1,sometimes_euph
2005,2005,pa,kill,sex,Sexual Activity,1,Mo ma do omo yen [PET_BOUNDARY]pa[PET_BOUNDARY],Iyanu,1,sometimes_euph
966,966,jáde láyé,left the earth,death,Death,1,"Alaga ẹgbẹ YCE, Idowu Ṣofọla, ti [PET_BOUNDARY]jade l'aye[PET_BOUNDARY]",https://www.bbc.com/yoruba/agbaye-43525740,1,always_euph
552,552,File se aso bora,used the ground as a covering cloth,death,Death,1,Ile nje enia onilu ati olorin ti pada [PET_BOUNDARY]File se aso bora[PET_BOUNDARY] bayi oo,https://www.facebook.com/bbcnewsyoruba/photos/a.1715660585157308/3790524891004190/?paipv=0&eav=AfYAasPVarjU8H0xaLvNlSVP263_3LaPJxse-xus5ZWgTexUCbl45k7ICD0sypxyOiw&_rdr,1,always_euph
343,343,abẹ,beneath,vagina,Bodily Functions/Parts,0,"Ti o ba ti bajẹ nigba ise [PET_BOUNDARY]abẹ[PET_BOUNDARY] , nibẹ ni opolopo ti wá - «irungbọn».",http://www.vegetable-gardens.biz/yo/root2/how-to-grow-a-beardless-celery.html,1,sometimes_euph
1118,1118,do,punch or touch,sex,Sexual Activity,0,"Ọ̀RỌ-ÌMỌ ọ̀rọ Oluwa fun Israeli, li Oluwa wi, ẹni ti o nnà awọn ọrun, ti o si fi ipilẹ aiye sọlẹ, ti o si mọ ẹmi enia ti mbẹ ni inu rẹ̀. 2 Kiye si i, emi o sọ Jerusalemu di ago iwarìri si gbogbo enia yika, nig [PET_BOUNDARY]do[PET_BOUNDARY] ti nwọn o do tì Juda ati Jerusalemu. 3 Li ọjọ na li emi o sọ Jerusalemu di ẹrù okuta fun gbogbo enia: gbogbo awọn ti o ba si fi dẹrù pa ara wọn li a o ke si wẹwẹ, bi gbogbo awọn orilẹ-ède aiye tilẹ ko ara wọn jọ si i. 4 Li ọjọ na, ni Oluwa wi, li emi o fi itagìri lù gbogbo ẹṣin, ati fi wère lu ẹniti ngùn u; emi o si ṣi oju mi si ile Juda, emi o si bu ifọju lù gbogbo ẹṣin ti enia na",http://gospelgo.com/f/yoruba_bible.htm,1,sometimes_euph
1864,1864,sin gbere ipako,circumcision of the head,give warnings,Social,1,Akeredolu [PET_BOUNDARY]sin[PET_BOUNDARY] APC ni [PET_BOUNDARY] gbere ipako [PET_BOUNDARY],https://oloselu.ng/akeredolu-sin-apc-ni-gbere-ipako/,1,sometimes_euph
